time,value
2026-06-17T19:53:24.658362036Z,50
2026-06-17T19:53:26.657355782Z,53
2026-06-17T19:53:30.662762643Z,54
2026-06-17T19:53:32.668381026Z,53
2026-06-17T19:53:34.664268028Z,52
2026-06-17T19:53:36.657926311Z,51
2026-06-17T19:53:42.716849119Z,50
2026-06-17T19:53:44.724790859Z,51
2026-06-17T19:53:46.660461475Z,52
2026-06-17T19:53:48.783772777Z,51
2026-06-17T19:53:50.65849001Z,53
2026-06-17T19:53:52.659911685Z,50
2026-06-17T19:53:54.733747518Z,52
2026-06-17T19:53:56.738210495Z,51
2026-06-17T19:53:59.020946228Z,53
2026-06-17T19:54:00.82636147Z,51
2026-06-17T19:54:02.817804341Z,50
2026-06-17T19:54:04.816937432Z,51
2026-06-17T19:54:06.881460789Z,52
2026-06-17T19:54:10.435704586Z,51
2026-06-17T19:54:10.816722788Z,55
2026-06-17T19:54:12.778665273Z,52
2026-06-17T19:54:14.730313344Z,53
2026-06-17T19:54:16.780979299Z,51
2026-06-17T19:54:22.662609964Z,50
2026-06-17T19:54:24.658255082Z,49
2026-06-17T19:54:26.660417157Z,51
2026-06-17T19:54:28.659828074Z,52
2026-06-17T19:54:30.658080638Z,53
2026-06-17T19:54:32.674145979Z,52
2026-06-17T19:54:36.661640351Z,54
2026-06-17T19:54:38.662338624Z,53
2026-06-17T19:54:40.6609271Z,51
2026-06-17T19:54:42.657857076Z,50
2026-06-17T19:54:44.657393284Z,53
2026-06-17T19:54:46.658118872Z,51
2026-06-17T19:54:50.658444487Z,50
2026-06-17T19:54:52.666401364Z,51
2026-06-17T19:54:54.661767165Z,52
2026-06-17T19:54:56.658582443Z,51
2026-06-17T19:55:00.658141088Z,53
2026-06-17T19:55:02.660236871Z,51
2026-06-17T19:55:08.658144206Z,52
2026-06-17T19:55:10.668165455Z,51
2026-06-17T19:55:12.662017141Z,50
2026-06-17T19:55:14.660575023Z,51
2026-06-17T19:55:16.667042582Z,54
2026-06-17T19:55:18.65728812Z,52
2026-06-17T19:55:22.657915424Z,49
2026-06-17T19:55:24.658282655Z,54
2026-06-17T19:55:26.664294864Z,53
2026-06-17T19:55:28.657294167Z,52
2026-06-17T19:55:32.658222437Z,51
2026-06-17T19:55:34.658560364Z,53
2026-06-17T19:55:36.658455354Z,51
2026-06-17T19:55:38.659719156Z,52
2026-06-17T19:55:40.718482216Z,51
2026-06-17T19:55:42.661553681Z,52
2026-06-17T19:55:46.661263895Z,50
2026-06-17T19:55:48.779128748Z,51
2026-06-17T19:55:50.879108663Z,53
2026-06-17T19:55:52.780944557Z,51
2026-06-17T19:55:54.740186128Z,52
2026-06-17T19:55:56.914992555Z,51
2026-06-17T19:55:58.9812265Z,52
2026-06-17T19:56:00.83014911Z,53
2026-06-17T19:56:02.659683322Z,50
2026-06-17T19:56:06.719351104Z,49
2026-06-17T19:56:08.788255313Z,51
2026-06-17T19:56:10.659480103Z,53
2026-06-17T19:56:12.663829323Z,49
2026-06-17T19:56:14.663109875Z,54
2026-06-17T19:56:16.662008871Z,53
2026-06-17T19:56:18.659636604Z,52
2026-06-17T19:56:20.662048586Z,51
2026-06-17T19:56:22.663153318Z,52
2026-06-17T19:56:24.658113999Z,53
2026-06-17T19:56:26.658318689Z,51
2026-06-17T19:56:32.658785296Z,50
2026-06-17T19:56:34.659999346Z,51
2026-06-17T19:56:38.658681791Z,52
2026-06-17T19:56:40.659299915Z,50
2026-06-17T19:56:42.663658859Z,52
2026-06-17T19:56:46.663060795Z,51
2026-06-17T19:56:48.659508118Z,52
2026-06-17T19:56:50.661464465Z,51
2026-06-17T19:56:54.659019936Z,50
2026-06-17T19:56:56.65791165Z,52
2026-06-17T19:56:58.660601941Z,51
2026-06-17T19:57:02.708055571Z,49
2026-06-17T19:57:06.388975015Z,50
2026-06-17T19:57:06.661445342Z,51
2026-06-17T19:57:08.659743535Z,50
2026-06-17T19:57:10.660300556Z,51
2026-06-17T19:57:14.669502632Z,50
2026-06-17T19:57:22.729844726Z,52
2026-06-17T19:57:24.725301936Z,51
2026-06-17T19:57:26.782645859Z,52
2026-06-17T19:57:30.594917308Z,51
2026-06-17T19:57:34.667025669Z,52
2026-06-17T19:57:40.73006613Z,51
2026-06-17T19:57:46.665883563Z,52
2026-06-17T19:57:48.673719Z,54
2026-06-17T19:57:50.677873653Z,50
2026-06-17T19:57:52.659890982Z,51
2026-06-17T19:58:00.658666169Z,50
2026-06-17T19:58:02.658669568Z,51
2026-06-17T19:58:04.661358288Z,50
2026-06-17T19:58:06.6600112Z,51
2026-06-17T19:58:08.660345361Z,50
2026-06-17T19:58:10.661163175Z,52
2026-06-17T19:58:12.661673786Z,51
2026-06-17T19:58:18.667563729Z,53
2026-06-17T19:58:20.659293671Z,52
2026-06-17T19:58:22.714654055Z,51
2026-06-17T19:58:24.659284998Z,53
2026-06-17T19:58:26.658525256Z,51
2026-06-17T19:58:28.663670816Z,50
2026-06-17T19:58:30.660244733Z,52
2026-06-17T19:58:32.662846013Z,51
2026-06-17T19:58:34.659170084Z,52
2026-06-17T19:58:40.683294772Z,51
2026-06-17T19:58:42.680800113Z,52
2026-06-17T19:58:44.658866223Z,51
2026-06-17T19:58:46.660600485Z,49
2026-06-17T19:58:48.664224583Z,51
2026-06-17T19:58:52.667200999Z,52
2026-06-17T19:58:54.66435429Z,50
2026-06-17T19:58:56.660469806Z,51
2026-06-17T19:58:58.662266772Z,53
2026-06-17T19:59:00.659093325Z,50
2026-06-17T19:59:02.659492176Z,52
2026-06-17T19:59:04.660556877Z,53
2026-06-17T19:59:06.663058539Z,49
2026-06-17T19:59:08.664728927Z,51
2026-06-17T19:59:14.659497527Z,48
2026-06-17T19:59:16.661613614Z,51
2026-06-17T19:59:20.664824973Z,49
2026-06-17T19:59:22.669975161Z,50
2026-06-17T19:59:24.668024582Z,52
2026-06-17T19:59:26.734509878Z,54
2026-06-17T19:59:28.820557075Z,52
2026-06-17T19:59:30.827037999Z,55
2026-06-17T19:59:32.826395671Z,52
2026-06-17T19:59:34.737045059Z,51
2026-06-17T19:59:38.72095523Z,50
2026-06-17T19:59:42.671178878Z,51
2026-06-17T19:59:46.661403957Z,52
2026-06-17T19:59:50.680109659Z,53
2026-06-17T19:59:52.658621642Z,49
2026-06-17T19:59:54.659315987Z,51
2026-06-17T19:59:56.666445124Z,53
2026-06-17T20:00:00.661242851Z,51
2026-06-17T20:00:02.688955262Z,52
2026-06-17T20:00:04.657909939Z,53
2026-06-17T20:00:08.658871936Z,52
2026-06-17T20:00:10.662330975Z,51
2026-06-17T20:00:14.660219698Z,53
2026-06-17T20:00:16.661121401Z,51
2026-06-17T20:00:18.777365502Z,53
2026-06-17T20:00:20.816170224Z,52
2026-06-17T20:00:22.783754096Z,51
2026-06-17T20:00:24.780013184Z,53
2026-06-17T20:00:26.777185797Z,52
2026-06-17T20:00:28.672412139Z,53
2026-06-17T20:00:32.662705991Z,51
2026-06-17T20:00:34.659093034Z,52
2026-06-17T20:00:36.660775895Z,51
2026-06-17T20:00:38.661082492Z,52
2026-06-17T20:00:40.662723344Z,50
2026-06-17T20:00:42.667979121Z,52
2026-06-17T20:00:44.66153688Z,53
2026-06-17T20:00:48.660604958Z,52
2026-06-17T20:00:50.662204947Z,53
2026-06-17T20:00:52.664238073Z,52
2026-06-17T20:00:54.660774104Z,51
2026-06-17T20:00:56.660741872Z,52
2026-06-17T20:00:58.658791271Z,50
2026-06-17T20:01:00.664731728Z,53
2026-06-17T20:01:02.662305605Z,51
2026-06-17T20:01:04.662348554Z,53
2026-06-17T20:01:06.65998696Z,49
2026-06-17T20:01:08.661127116Z,51
2026-06-17T20:01:14.709792615Z,52
2026-06-17T20:01:22.660868938Z,51
2026-06-17T20:01:24.65963536Z,53
2026-06-17T20:01:28.705289851Z,52
2026-06-17T20:01:30.668698855Z,51
2026-06-17T20:01:32.707048605Z,52
2026-06-17T20:01:34.663534177Z,50
2026-06-17T20:01:36.665712077Z,51
2026-06-17T20:01:38.660157822Z,53
2026-06-17T20:01:40.666094618Z,49
2026-06-17T20:01:42.659170616Z,54
2026-06-17T20:01:44.659096622Z,53
2026-06-17T20:01:46.662924939Z,54
2026-06-17T20:01:48.663268659Z,50
2026-06-17T20:01:50.662003645Z,53
2026-06-17T20:01:52.659715373Z,52
2026-06-17T20:01:54.71549617Z,53
2026-06-17T20:01:56.715984917Z,51
2026-06-17T20:01:58.660321583Z,52
2026-06-17T20:02:02.660712081Z,54
2026-06-17T20:02:04.661715308Z,53
2026-06-17T20:02:08.659588714Z,52
2026-06-17T20:02:12.658865011Z,53
2026-06-17T20:02:14.670278351Z,54
2026-06-17T20:02:20.664022261Z,52
2026-06-17T20:02:22.659948385Z,53
2026-06-17T20:02:24.660351035Z,52
2026-06-17T20:02:28.659709268Z,53
2026-06-17T20:02:32.659758795Z,52
2026-06-17T20:02:34.665079275Z,54
2026-06-17T20:02:36.659875087Z,55
2026-06-17T20:02:40.404070051Z,56
2026-06-17T20:02:40.663015884Z,52
2026-06-17T20:02:42.659962894Z,51
2026-06-17T20:02:44.663926304Z,49
2026-06-17T20:02:46.660819633Z,52
2026-06-17T20:02:48.659065522Z,50
2026-06-17T20:02:50.66011848Z,51
2026-06-17T20:02:54.906577994Z,52
2026-06-17T20:02:58.665071515Z,53
2026-06-17T20:03:04.661555644Z,52
2026-06-17T20:03:06.659026486Z,53
2026-06-17T20:03:08.662181328Z,52
2026-06-17T20:03:10.667534834Z,53
2026-06-17T20:03:14.661649108Z,50
2026-06-17T20:03:18.66343222Z,52
2026-06-17T20:03:20.659705959Z,53
2026-06-17T20:03:22.659542338Z,51
2026-06-17T20:03:24.660743588Z,53
2026-06-17T20:03:26.659430927Z,52
2026-06-17T20:03:28.708169328Z,53
2026-06-17T20:03:30.662037263Z,52
2026-06-17T20:03:34.706765469Z,55
2026-06-17T20:03:38.664814832Z,53
2026-06-17T20:03:42.708935953Z,54
2026-06-17T20:03:46.665272234Z,53
2026-06-17T20:03:48.660542878Z,52
2026-06-17T20:03:50.66166036Z,51
2026-06-17T20:03:52.711691546Z,52
2026-06-17T20:03:56.72496326Z,50
2026-06-17T20:03:58.935618564Z,53
2026-06-17T20:04:02.821013851Z,54
2026-06-17T20:04:04.726662319Z,52
2026-06-17T20:04:06.723290092Z,53
2026-06-17T20:04:08.729245554Z,54
2026-06-17T20:04:10.720335897Z,52
2026-06-17T20:04:13.908260261Z,56
2026-06-17T20:04:14.722370561Z,54
2026-06-17T20:04:16.660790848Z,52
2026-06-17T20:04:20.662296463Z,51
2026-06-17T20:04:22.662163498Z,54
2026-06-17T20:04:24.663678328Z,53
2026-06-17T20:04:26.665382488Z,51
2026-06-17T20:04:28.675854672Z,54
2026-06-17T20:04:30.661937385Z,51
2026-06-17T20:04:32.687849534Z,52
2026-06-17T20:04:38.485780348Z,51
2026-06-17T20:04:39.030850843Z,49
2026-06-17T20:04:40.880312048Z,52
2026-06-17T20:04:43.024057879Z,54
2026-06-17T20:04:45.128023949Z,52
2026-06-17T20:04:50.664198978Z,53
2026-06-17T20:04:52.737103009Z,52
2026-06-17T20:04:54.661750205Z,53
2026-06-17T20:04:58.664093709Z,49
2026-06-17T20:05:02.426968301Z,52
2026-06-17T20:05:02.812649854Z,53
2026-06-17T20:05:06.719773931Z,52
2026-06-17T20:05:08.659547868Z,51
2026-06-17T20:05:10.664153254Z,52
2026-06-17T20:05:12.666882532Z,53
2026-06-17T20:05:14.66385066Z,52
2026-06-17T20:05:20.660840828Z,54
2026-06-17T20:05:22.66203105Z,53
2026-06-17T20:05:26.66062671Z,55
2026-06-17T20:05:28.660456488Z,53
2026-06-17T20:05:32.666027951Z,55
2026-06-17T20:05:34.662325269Z,52
2026-06-17T20:05:36.664235184Z,51
2026-06-17T20:05:40.789744299Z,53
2026-06-17T20:05:42.779907355Z,52
2026-06-17T20:05:44.788411559Z,54
2026-06-17T20:05:46.723190513Z,53
2026-06-17T20:05:48.659836788Z,50
2026-06-17T20:05:50.668149472Z,55
2026-06-17T20:05:52.665250831Z,52
2026-06-17T20:05:54.707504196Z,54
2026-06-17T20:05:56.6662659Z,52
2026-06-17T20:05:58.662567478Z,51
2026-06-17T20:06:02.668892027Z,52
2026-06-17T20:06:04.666992983Z,51
2026-06-17T20:06:06.666575792Z,52
2026-06-17T20:06:08.659295525Z,54
2026-06-17T20:06:10.661583011Z,51
2026-06-17T20:06:12.662871472Z,52
2026-06-17T20:06:14.66231671Z,53
2026-06-17T20:06:16.661041615Z,52
2026-06-17T20:06:20.719141776Z,53
2026-06-17T20:06:22.719764469Z,54
2026-06-17T20:06:24.785551406Z,51
2026-06-17T20:06:26.720692932Z,53
2026-06-17T20:06:28.783843463Z,52
2026-06-17T20:06:32.797899602Z,51
2026-06-17T20:06:36.662022082Z,50
2026-06-17T20:06:38.665008794Z,53
2026-06-17T20:06:40.660838561Z,52
2026-06-17T20:06:42.665621182Z,51
2026-06-17T20:06:44.665665127Z,52
2026-06-17T20:06:46.664510637Z,53
2026-06-17T20:06:48.663991624Z,54
2026-06-17T20:06:50.670865694Z,52
2026-06-17T20:06:54.663492388Z,55
2026-06-17T20:06:56.66621691Z,52
2026-06-17T20:06:58.661936129Z,54
2026-06-17T20:07:00.662513382Z,51
2026-06-17T20:07:02.714704026Z,53
2026-06-17T20:07:04.66142076Z,51
2026-06-17T20:07:08.715846386Z,53
2026-06-17T20:07:10.784551856Z,51
2026-06-17T20:07:12.791008603Z,53
2026-06-17T20:07:18.833134901Z,51
2026-06-17T20:07:20.729576711Z,52
2026-06-17T20:07:24.733182317Z,54
2026-06-17T20:07:26.688113596Z,51
2026-06-17T20:07:28.663622137Z,53
2026-06-17T20:07:30.834284759Z,52
2026-06-17T20:07:32.718352133Z,54
2026-06-17T20:07:36.776997465Z,55
2026-06-17T20:07:38.664711648Z,54
2026-06-17T20:07:40.660808858Z,52
2026-06-17T20:07:42.661593247Z,53
2026-06-17T20:07:44.664637998Z,52
2026-06-17T20:07:48.818831086Z,51
2026-06-17T20:07:50.661143234Z,52
2026-06-17T20:07:52.663275107Z,54
2026-06-17T20:07:54.83272202Z,53
2026-06-17T20:07:56.736237773Z,54
2026-06-17T20:07:58.666259994Z,53
2026-06-17T20:08:00.666250351Z,51
2026-06-17T20:08:04.929872337Z,52
2026-06-17T20:08:07.028557674Z,53
2026-06-17T20:08:14.914135282Z,52
2026-06-17T20:08:18.746266375Z,53
2026-06-17T20:08:20.66443016Z,51
2026-06-17T20:08:22.716495584Z,52
2026-06-17T20:08:26.661987461Z,53
2026-06-17T20:08:28.662282165Z,52
2026-06-17T20:08:34.723160486Z,54
2026-06-17T20:08:36.660539406Z,51
2026-06-17T20:08:38.663145104Z,52
2026-06-17T20:08:42.660372502Z,50
2026-06-17T20:08:44.661956979Z,56
2026-06-17T20:08:46.66332639Z,54
2026-06-17T20:08:48.664385386Z,53
2026-06-17T20:08:50.660798144Z,51
2026-06-17T20:08:52.664268996Z,53
2026-06-17T20:08:54.661988648Z,52
2026-06-17T20:09:02.665369334Z,54
2026-06-17T20:09:04.666143195Z,53
2026-06-17T20:09:06.660730443Z,51
2026-06-17T20:09:08.663698238Z,53
2026-06-17T20:09:10.693617457Z,54
2026-06-17T20:09:12.665483051Z,52
2026-06-17T20:09:14.674373975Z,53
2026-06-17T20:09:16.664431273Z,52
2026-06-17T20:09:20.661984724Z,53
2026-06-17T20:09:26.663060032Z,54
2026-06-17T20:09:28.667875792Z,53
2026-06-17T20:09:32.668435136Z,54
2026-06-17T20:09:34.835188445Z,55
2026-06-17T20:09:36.828885601Z,53
2026-06-17T20:09:38.662117661Z,54
2026-06-17T20:09:40.661268792Z,52
2026-06-17T20:09:44.662602522Z,55
2026-06-17T20:09:46.664108903Z,53
2026-06-17T20:09:48.670172129Z,52
2026-06-17T20:09:53.019895161Z,53
2026-06-17T20:09:53.031769589Z,54
2026-06-17T20:09:54.661015562Z,53
2026-06-17T20:10:00.662762919Z,55
2026-06-17T20:10:02.664901697Z,53
2026-06-17T20:10:04.729620273Z,54
2026-06-17T20:10:08.663581598Z,53
2026-06-17T20:10:10.668896947Z,52
2026-06-17T20:10:12.721812742Z,54
2026-06-17T20:10:14.662187405Z,55
2026-06-17T20:10:16.720408487Z,52
2026-06-17T20:10:18.719436137Z,55
2026-06-17T20:10:20.665288652Z,54
2026-06-17T20:10:22.666945917Z,55
2026-06-17T20:10:24.661349703Z,53
2026-06-17T20:10:28.662770646Z,54
2026-06-17T20:10:30.663432389Z,52
2026-06-17T20:10:32.661557224Z,53
2026-06-17T20:10:36.663026179Z,57
2026-06-17T20:10:38.662452382Z,54
2026-06-17T20:10:40.663505152Z,53
2026-06-17T20:10:42.667899986Z,54
2026-06-17T20:10:44.661797853Z,52
2026-06-17T20:10:46.663604519Z,53
2026-06-17T20:10:50.729758134Z,55
2026-06-17T20:10:52.667884265Z,53
2026-06-17T20:11:00.667570185Z,54
2026-06-17T20:11:02.666872586Z,53
2026-06-17T20:11:06.429897782Z,54
2026-06-17T20:11:06.666549599Z,56
2026-06-17T20:11:08.662482979Z,52
2026-06-17T20:11:10.676035986Z,54
2026-06-17T20:11:12.66109692Z,52
2026-06-17T20:11:14.661408366Z,53
2026-06-17T20:11:16.665064521Z,54
2026-06-17T20:11:18.661049719Z,53
2026-06-17T20:11:22.933492575Z,54
2026-06-17T20:11:22.935310165Z,55
2026-06-17T20:11:24.660811116Z,53
2026-06-17T20:11:26.66660477Z,54
2026-06-17T20:11:28.661482913Z,56
2026-06-17T20:11:30.661578277Z,53
2026-06-17T20:11:32.728469314Z,54
2026-06-17T20:11:34.665941336Z,52
2026-06-17T20:11:36.671431163Z,54
2026-06-17T20:11:38.661038407Z,53
2026-06-17T20:11:40.670204446Z,54
2026-06-17T20:11:42.661082781Z,52
2026-06-17T20:11:44.664637643Z,54
2026-06-17T20:11:48.661356507Z,56
2026-06-17T20:11:50.662681569Z,54
2026-06-17T20:11:52.660699899Z,51
2026-06-17T20:11:54.660779388Z,52
2026-06-17T20:11:56.661753649Z,55
2026-06-17T20:11:58.663524798Z,52
2026-06-17T20:12:00.664573118Z,54
2026-06-17T20:12:02.661274585Z,53
2026-06-17T20:12:04.660758058Z,54
2026-06-17T20:12:08.661369677Z,53
2026-06-17T20:12:10.666267613Z,56
2026-06-17T20:12:12.661067788Z,54
2026-06-17T20:12:14.664111117Z,56
2026-06-17T20:12:18.93918225Z,53
2026-06-17T20:12:20.662406639Z,54
2026-06-17T20:12:24.663002968Z,52
2026-06-17T20:12:26.661242855Z,54
2026-06-17T20:12:28.66215559Z,53
2026-06-17T20:12:32.678660437Z,54
2026-06-17T20:12:36.660692061Z,53
2026-06-17T20:12:40.664837411Z,55
2026-06-17T20:12:42.662907347Z,53
2026-06-17T20:12:48.661750736Z,52
2026-06-17T20:12:50.667483305Z,54
2026-06-17T20:12:54.663301679Z,53
2026-06-17T20:12:56.661257376Z,55
2026-06-17T20:12:58.662750646Z,53
2026-06-17T20:13:00.662902994Z,55
2026-06-17T20:13:02.6648374Z,53
2026-06-17T20:13:04.664404466Z,56
2026-06-17T20:13:06.662702741Z,54
2026-06-17T20:13:08.661428684Z,55
2026-06-17T20:13:10.661038281Z,56
2026-06-17T20:13:20.67697755Z,57
2026-06-17T20:13:22.661600201Z,55
2026-06-17T20:13:24.666810992Z,56
2026-06-17T20:13:26.661516052Z,57
2026-06-17T20:13:28.663793647Z,56
2026-06-17T20:13:30.664385438Z,57
2026-06-17T20:13:32.666661384Z,56
2026-06-17T20:13:38.661859771Z,54
2026-06-17T20:13:40.661723942Z,55
2026-06-17T20:13:42.668418121Z,56
2026-06-17T20:13:46.663414082Z,54
2026-06-17T20:13:48.66613756Z,56
2026-06-17T20:13:50.668771679Z,54
2026-06-17T20:13:52.671207544Z,58
2026-06-17T20:13:54.706709078Z,56
2026-06-17T20:13:58.709824081Z,53
2026-06-17T20:14:00.825812015Z,54
2026-06-17T20:14:02.662215376Z,56
2026-06-17T20:14:04.661575706Z,53
2026-06-17T20:14:06.696663922Z,55
2026-06-17T20:14:08.7098345Z,56
2026-06-17T20:14:10.662298041Z,53
2026-06-17T20:14:12.725836216Z,54
2026-06-17T20:14:16.666904172Z,55
2026-06-17T20:14:18.67508567Z,54
2026-06-17T20:14:20.662681461Z,56
2026-06-17T20:14:22.660981606Z,54
2026-06-17T20:14:26.944617423Z,55
2026-06-17T20:14:26.946073963Z,54
2026-06-17T20:14:28.660911916Z,53
2026-06-17T20:14:30.660913459Z,54
2026-06-17T20:14:32.675958374Z,55
2026-06-17T20:14:34.661544933Z,53
2026-06-17T20:14:40.664074266Z,54
2026-06-17T20:14:46.661370719Z,55
2026-06-17T20:14:48.662369949Z,53
2026-06-17T20:14:50.718031811Z,54
2026-06-17T20:14:52.71948893Z,52
2026-06-17T20:14:54.700416859Z,56
2026-06-17T20:14:56.815372423Z,55
2026-06-17T20:14:58.725491054Z,53
2026-06-17T20:15:00.730680131Z,54
2026-06-17T20:15:02.666525504Z,53
2026-06-17T20:15:04.740334242Z,55
2026-06-17T20:15:06.721223093Z,51
2026-06-17T20:15:08.662757725Z,54
2026-06-17T20:15:10.665338032Z,55
2026-06-17T20:15:12.739692401Z,53
2026-06-17T20:15:14.663539931Z,54
2026-06-17T20:15:16.664225311Z,55
2026-06-17T20:15:18.664439381Z,54
2026-06-17T20:15:20.665231705Z,55
2026-06-17T20:15:22.665507178Z,53
2026-06-17T20:15:26.662893427Z,54
2026-06-17T20:15:32.661008607Z,53
2026-06-17T20:15:34.662344115Z,56
2026-06-17T20:15:36.66430452Z,53
2026-06-17T20:15:38.662883957Z,55
2026-06-17T20:15:40.661929084Z,54
2026-06-17T20:15:42.664148314Z,53
2026-06-17T20:15:44.664688683Z,54
2026-06-17T20:15:50.662358377Z,52
2026-06-17T20:15:52.670723258Z,54
2026-06-17T20:15:54.665068608Z,53
2026-06-17T20:15:56.66502676Z,54
2026-06-17T20:16:02.665371882Z,53
2026-06-17T20:16:06.66659366Z,54
2026-06-17T20:16:10.661366444Z,55
2026-06-17T20:16:16.667129393Z,53
2026-06-17T20:16:18.662585846Z,51
2026-06-17T20:16:20.663875173Z,54
2026-06-17T20:16:22.673071758Z,53
2026-06-17T20:16:28.661681777Z,54
2026-06-17T20:16:30.664109857Z,52
2026-06-17T20:16:32.673701388Z,53
2026-06-17T20:16:36.664982719Z,52
2026-06-17T20:16:38.664319227Z,53
2026-06-17T20:16:40.667889487Z,55
2026-06-17T20:16:42.662564926Z,53
2026-06-17T20:16:44.661510879Z,54
2026-06-17T20:16:50.890186135Z,51
2026-06-17T20:16:50.892205062Z,52
2026-06-17T20:16:52.663654867Z,53
2026-06-17T20:17:02.45395576Z,57
2026-06-17T20:17:02.662441407Z,53
2026-06-17T20:17:12.661379649Z,59
2026-06-17T20:17:14.662943157Z,54
2026-06-17T20:17:16.662502689Z,53
2026-06-17T20:17:18.687055722Z,55
2026-06-17T20:17:20.823114293Z,53
2026-06-17T20:17:22.792451719Z,56
2026-06-17T20:17:24.796396004Z,51
2026-06-17T20:17:26.663860203Z,54
2026-06-17T20:17:28.665650322Z,53
2026-06-17T20:17:30.726614202Z,51
2026-06-17T20:17:32.719296818Z,53
2026-06-17T20:17:34.661981166Z,54
2026-06-17T20:17:36.66146533Z,56
2026-06-17T20:17:38.663371692Z,55
2026-06-17T20:17:40.670793721Z,53
2026-06-17T20:17:42.663589772Z,54
2026-06-17T20:17:44.663509675Z,56
2026-06-17T20:17:46.666311041Z,54
2026-06-17T20:17:48.67850638Z,53
2026-06-17T20:17:50.663120033Z,55
2026-06-17T20:17:54.720632926Z,54
2026-06-17T20:17:56.826715441Z,53
2026-06-17T20:17:58.790303732Z,55
2026-06-17T20:18:00.7886299Z,53
2026-06-17T20:18:04.664053949Z,54
2026-06-17T20:18:06.664102768Z,53
2026-06-17T20:18:08.663878412Z,55
2026-06-17T20:18:10.665484454Z,54
2026-06-17T20:18:12.662692029Z,55
2026-06-17T20:18:14.663316446Z,54
2026-06-17T20:18:20.660568686Z,55
2026-06-17T20:18:22.676335535Z,53
2026-06-17T20:18:24.69524781Z,56
2026-06-17T20:18:26.678036516Z,54
2026-06-17T20:18:28.665137646Z,56
2026-06-17T20:18:30.69546753Z,53
2026-06-17T20:18:32.669480226Z,55
2026-06-17T20:18:34.667819155Z,54
2026-06-17T20:18:38.664051138Z,57
2026-06-17T20:18:40.687977522Z,53
2026-06-17T20:18:42.725386667Z,55
2026-06-17T20:18:44.782723956Z,54
2026-06-17T20:18:46.834587742Z,55
2026-06-17T20:18:48.918057045Z,56
2026-06-17T20:18:50.818901994Z,52
2026-06-17T20:18:52.818205375Z,56
2026-06-17T20:18:54.817463223Z,54
2026-06-17T20:18:56.817147032Z,53
2026-06-17T20:18:58.735868381Z,54
2026-06-17T20:19:00.787574169Z,55
2026-06-17T20:19:02.715979393Z,54
2026-06-17T20:19:04.663733467Z,55
2026-06-17T20:19:06.699530009Z,56
2026-06-17T20:19:08.694550304Z,54
2026-06-17T20:19:14.664581561Z,53
2026-06-17T20:19:16.668070957Z,54
2026-06-17T20:19:18.668616188Z,55
2026-06-17T20:19:20.663660847Z,54
2026-06-17T20:19:28.662663279Z,55
2026-06-17T20:19:30.661328034Z,53
2026-06-17T20:19:34.664692387Z,54
2026-06-17T20:19:36.663334837Z,55
2026-06-17T20:19:38.6687134Z,57
2026-06-17T20:19:40.662829704Z,54
2026-06-17T20:19:44.667622562Z,52
2026-06-17T20:19:46.663224095Z,56
2026-06-17T20:19:48.661576697Z,52
2026-06-17T20:19:50.662255386Z,54
2026-06-17T20:19:52.665114154Z,52
2026-06-17T20:19:54.664386173Z,53
2026-06-17T20:19:56.821244186Z,54
2026-06-17T20:19:58.724728969Z,53
2026-06-17T20:20:00.779295769Z,54
2026-06-17T20:20:02.716062529Z,53
2026-06-17T20:20:04.661691331Z,54
2026-06-17T20:20:06.662334308Z,55
2026-06-17T20:20:08.662175155Z,53
2026-06-17T20:20:10.663667779Z,54
2026-06-17T20:20:12.666124299Z,56
2026-06-17T20:20:14.66760276Z,53
2026-06-17T20:20:16.669015214Z,56
2026-06-17T20:20:18.693552551Z,55
2026-06-17T20:20:20.665339779Z,53
2026-06-17T20:20:22.662356332Z,52
2026-06-17T20:20:24.66295178Z,55
2026-06-17T20:20:30.711594184Z,53
2026-06-17T20:20:34.663603374Z,52
2026-06-17T20:20:36.664357827Z,54
2026-06-17T20:20:38.662973272Z,53
2026-06-17T20:20:40.670539847Z,56
2026-06-17T20:20:46.664334247Z,55
2026-06-17T20:20:50.665435566Z,54
2026-06-17T20:20:56.713723057Z,51
2026-06-17T20:20:58.721599823Z,53
2026-06-17T20:21:00.664775228Z,54
2026-06-17T20:21:02.663149339Z,55
2026-06-17T20:21:04.663261721Z,54
2026-06-17T20:21:08.663076815Z,56
2026-06-17T20:21:10.664643283Z,55
2026-06-17T20:21:12.66220419Z,54
2026-06-17T20:21:14.666877747Z,55
2026-06-17T20:21:18.695121729Z,56
2026-06-17T20:21:20.799063481Z,55
2026-06-17T20:21:22.798831114Z,52
2026-06-17T20:21:24.897079713Z,53
2026-06-17T20:21:28.796767246Z,54
2026-06-17T20:21:30.716371747Z,53
2026-06-17T20:21:32.811993625Z,54
2026-06-17T20:21:34.793220807Z,53
2026-06-17T20:21:36.719864644Z,54
2026-06-17T20:21:40.805112767Z,53
2026-06-17T20:21:42.8050059Z,55
2026-06-17T20:21:44.727646986Z,53
2026-06-17T20:21:46.669949723Z,54
2026-06-17T20:21:48.665870447Z,56
2026-06-17T20:21:50.662862612Z,57
2026-06-17T20:21:52.666732545Z,54
2026-06-17T20:22:00.662742745Z,55
2026-06-17T20:22:02.662650344Z,54
2026-06-17T20:22:04.662480492Z,55
